numero_asociado,ramo_industrial,clave_del_producto,estado,fecha_factura
100018,M4,CAS012005,Pendiente,
100018,M4,CAS012006,Pendiente,
100019,M4,CAS012003,Pendiente,
100019,M4,CAS012004,Pendiente,
100019,M4,CAS012005,Pendiente,
100019,M4,CAS012006,Pendiente,
100020,M7,CAS011998,Pendiente,
100020,M7,CAS011999,Pendiente,
100020,M7,CAS012000,Pendiente,
100020,M7,CAS012001,Pendiente,
100020,M7,CAS012002,Pendiente,
100020,M7,CAS012003,Pendiente,
100020,M7,CAS012004,Pendiente,
100020,M7,CAS012005,Pendiente,
100020,M7,CAS012006,Pendiente,
100022,M4,CAS011995,Pendiente,
100022,M4,CAS011996,Pendiente,
100022,M4,CAS011997,Pendiente,
100022,M4,CAS011998,Pendiente,
100022,M4,CAS011999,Pendiente,
100022,M4,CAS012000,Pendiente,
100022,M4,CAS012001,Pendiente,
100022,M4,CAS012002,Pendiente,
100022,M4,CAS012003,Pendiente,
100022,M4,CAS012004,Pendiente,
100022,M4,CAS012005,Pendiente,
100022,M4,CAS012006,Pendiente,
100022,M4,CAS012007,Pendiente,
100023,M7,CAS012001,Pendiente,
100023,M7,CAS012002,Pendiente,
100023,M7,CAS012003,Pendiente,
100023,M7,CAS012004,Pendiente,
100023,M7,CAS012005,Pendiente,
100023,M7,CAS012006,Pendiente,
100024,M4,CAS012001,Pendiente,
100024,M4,CAS012002,Pendiente,
100024,M4,CAS012003,Pendiente,
100024,M4,CAS012004,Pendiente,
100024,M4,CAS012005,Pendiente,
100024,M4,CAS012006,Pendiente,
100024,M4,CAS012007,Pendiente,
100025,M4,CAS011999,Pendiente,
100025,M4,CAS012000,Pendiente,
100025,M4,CAS012001,Pendiente,
100025,M4,CAS012002,Pendiente,
100025,M4,CAS012003,Pendiente,
100025,M4,CAS012004,Pendiente,
100025,M4,CAS012005,Pendiente,
100025,M4,CAS012006,Pendiente,
100025,M4,CAS012007,Pendiente,
100026,M4,CAS011995,Pendiente,
100026,M4,CAS011996,Pendiente,
100026,M4,CAS011997,Pendiente,
100026,M4,CAS011998,Pendiente,
100026,M4,CAS011999,Pendiente,
100026,M4,CAS012001,Pendiente,
100026,M4,CAS012002,Pendiente,
100026,M4,CAS012003,Pendiente,
100026,M4,CAS012004,Pendiente,
100026,M4,CAS012005,Pendiente,
100026,M4,CAS012006,Pendiente,
100027,M4,CAS012001,Pendiente,
100027,M4,CAS012002,Pendiente,
100027,M4,CAS012003,Pendiente,
100027,M4,CAS012004,Pendiente,
100027,M4,CAS012005,Pendiente,
100027,M4,CAS012006,Pendiente,
100028,M4,CAS011995,Pendiente,
100028,M4,CAS011996,Pendiente,
100028,M4,CAS011997,Pendiente,
100028,M4,CAS011998,Pendiente,
100028,M4,CAS011999,Pendiente,
100028,M4,CAS012000,Pendiente,
100028,M4,CAS012001,Pendiente,
100028,M4,CAS012002,Pendiente,
100028,M4,CAS012003,Pendiente,
100028,M4,CAS012004,Pendiente,
100028,M4,CAS012005,Pendiente,
100028,M4,CAS012006,Pendiente,
100028,M4,CAS012007,Pendiente,
100031,M2,CAS012006,Pendiente,
100032,M4,CAS011997,Pendiente,
100032,M4,CAS011998,Pendiente,
100032,M4,CAS011999,Pendiente,
100032,M4,CAS012000,Pendiente,
100032,M4,CAS012001,Pendiente,
100032,M4,CAS012002,Pendiente,
100032,M4,CAS012003,Pendiente,
100032,M4,CAS012004,Pendiente,
100032,M4,CAS012005,Pendiente,
100032,M4,CAS012006,Pendiente,
100035,M1,CAS011995,Pendiente,
100035,M1,CAS011996,Pendiente,
100035,M1,CAS011997,Pendiente,
100035,M1,CAS011998,Pendiente,
100035,M1,CAS011999,Pendiente,
100035,M1,CAS012001,Pendiente,
100035,M1,CAS012002,Pendiente,
100035,M1,CAS012003,Pendiente,
100035,M1,CAS012004,Pendiente,
100035,M1,CAS012006,Pendiente,
100035,M1,CAS012005,Pendiente,
100038,M4,CAS011995,Pendiente,
100038,M4,CAS011996,Pendiente,
100038,M4,CAS011997,Pendiente,
100038,M4,CAS011998,Pendiente,
100038,M4,CAS011999,Pendiente,
100038,M4,CAS012001,Pendiente,
100038,M4,CAS012002,Pendiente,
100038,M4,CAS012003,Pendiente,
100038,M4,CAS012004,Pendiente,
100038,M4,CAS012005,Pendiente,
100038,M4,CAS012006,Pendiente,
100038,M4,CAS012007,Pendiente,
100039,M4,CAS012003,Pendiente,
100039,M4,CAS012004,Pendiente,
100039,M4,CAS012005,Pendiente,
100039,M4,CAS012006,Pendiente,
100039,M4,CAS012007,Pendiente,
100042,M10,CAS012004,Pendiente,
100042,M10,CAS012005,Pendiente,
100042,M10,CAS012006,Pendiente,
100042,M10,CAS012007,Pendiente,
100042,M10,CAS022006,Pendiente,
100042,M10,CAS022007,Pendiente,
100046,M4,CAS012001,Pendiente,
100046,M4,CAS012002,Pendiente,
100046,M4,CAS012003,Pendiente,
100046,M4,CAS012004,Pendiente,
100046,M4,CAS012005,Pendiente,
100046,M4,CAS012006,Pendiente,
100046,M4,CAS012007,Pendiente,
100048,M4,CAS011999,Pendiente,
100048,M4,CAS012000,Pendiente,
100048,M4,CAS012002,Pendiente,
100048,M4,CAS012003,Pendiente,
100048,M4,CAS012004,Pendiente,
100048,M4,CAS012005,Pendiente,
100048,M4,CAS012006,Pendiente,
100048,M4,CAS012007,Pendiente,
100049,M1,CAS011995,Pendiente,
100049,M1,CAS011996,Pendiente,
100049,M1,CAS011997,Pendiente,
100049,M1,CAS011998,Pendiente,
100049,M1,CAS011999,Pendiente,
100049,M1,CAS012000,Pendiente,
100049,M1,CAS012001,Pendiente,
100049,M1,CAS012002,Pendiente,
100049,M1,CAS012003,Pendiente,
100049,M1,CAS012004,Pendiente,
100049,M1,CAS012005,Pendiente,
100049,M1,CAS012006,Pendiente,
100049,M1,CAS012007,Pendiente,
100050,M1,CAS011995,Pendiente,
100050,M1,CAS011996,Pendiente,
100050,M1,CAS011997,Pendiente,
100050,M1,CAS011998,Pendiente,
100050,M1,CAS011999,Pendiente,
100050,M1,CAS012000,Pendiente,
100050,M1,CAS012001,Pendiente,
100050,M1,CAS012002,Pendiente,
100050,M1,CAS012003,Pendiente,
100050,M1,CAS012004,Pendiente,
100050,M1,CAS012005,Pendiente,
100050,M1,CAS012006,Pendiente,
100050,M1,CAS012007,Pendiente,
100052,M4,CAS011995,Pendiente,
100052,M4,CAS011996,Pendiente,
100052,M4,CAS011997,Pendiente,
100052,M4,CAS011998,Pendiente,
100052,M4,CAS011999,Pendiente,
100052,M4,CAS012000,Pendiente,
100052,M4,CAS012001,Pendiente,
100052,M4,CAS012002,Pendiente,
100052,M4,CAS012003,Pendiente,
100052,M4,CAS012004,Pendiente,
100052,M4,CAS012005,Pendiente,
100052,M4,CAS012006,Pendiente,
100052,M4,CAS012007,Pendiente,
100053,M4,CAS011995,Pendiente,
100053,M4,CAS011996,Pendiente,
100053,M4,CAS011997,Pendiente,
100053,M4,CAS011998,Pendiente,
100053,M4,CAS011999,Pendiente,
100053,M4,CAS012001,Pendiente,
100053,M4,CAS012002,Pendiente,
100053,M4,CAS012003,Pendiente,
100053,M4,CAS012004,Pendiente,
100053,M4,CAS012005,Pendiente,
100053,M4,CAS012006,Pendiente,
100053,M4,CAS012007,Pendiente,
100055,M7,CAS011995,Pendiente,
100055,M7,CAS011996,Pendiente,
100055,M7,CAS011997,Pendiente,
100055,M7,CAS011998,Pendiente,
100055,M7,CAS011999,Pendiente,
100055,M7,CAS012000,Pendiente,
100055,M7,CAS012001,Pendiente,
100055,M7,CAS012002,Pendiente,
100055,M7,CAS012003,Pendiente,
100055,M7,CAS012004,Pendiente,
100055,M7,CAS012005,Pendiente,
100055,M7,CAS012006,Pendiente,
100056,M4,CAS012001,Pendiente,
100056,M4,CAS012002,Pendiente,
100056,M4,CAS012003,Pendiente,
100056,M4,CAS012004,Pendiente,
100056,M4,CAS012005,Pendiente,
100056,M4,CAS012006,Pendiente,
100058,M4,CAS011995,Pendiente,
100058,M4,CAS011996,Pendiente,
100058,M4,CAS011997,Pendiente,
100058,M4,CAS011998,Pendiente,
100058,M4,CAS011999,Pendiente,
100058,M4,CAS012000,Pendiente,
100058,M4,CAS012001,Pendiente,
100058,M4,CAS012002,Pendiente,
100058,M4,CAS012003,Pendiente,
100058,M4,CAS012004,Pendiente,
100058,M4,CAS012005,Pendiente,
100058,M4,CAS012006,Pendiente,
100059,M4,CAS011995,Pendiente,
100059,M4,CAS011996,Pendiente,
100059,M4,CAS011997,Pendiente,
100059,M4,CAS011998,Pendiente,
100059,M4,CAS011999,Pendiente,
100059,M4,CAS012001,Pendiente,
100059,M4,CAS012002,Pendiente,
100059,M4,CAS012003,Pendiente,
100059,M4,CAS012004,Pendiente,
100059,M4,CAS012005,Pendiente,
100059,M4,CAS012006,Pendiente,
100061,M4,CAS011998,Pendiente,
100061,M4,CAS011999,Pendiente,
100061,M4,CAS012000,Pendiente,
100061,M4,CAS012001,Pendiente,
100061,M4,CAS012002,Pendiente,
100061,M4,CAS012003,Pendiente,
100061,M4,CAS012004,Pendiente,
100061,M4,CAS012005,Pendiente,
100061,M4,CAS012006,Pendiente,
100061,M4,CAS012007,Pendiente,
100063,M7,CAS012003,Pendiente,
100063,M7,CAS012004,Pendiente,
100063,M7,CAS012005,Pendiente,
100063,M7,CAS012006,Pendiente,
100063,M7,CAS012007,Pendiente,
100066,M4,CAS011996,Pendiente,
100066,M4,CAS011997,Pendiente,
100066,M4,CAS011998,Pendiente,
100066,M4,CAS011999,Pendiente,
100066,M4,CAS012000,Pendiente,
100066,M4,CAS012001,Pendiente,
100066,M4,CAS012002,Pendiente,
100066,M4,CAS012003,Pendiente,
100066,M4,CAS012004,Pendiente,
100066,M4,CAS012005,Pendiente,
100066,M4,CAS012006,Pendiente,
100068,M1,CAS012001,Pendiente,
100070,M4,CAS012001,Pendiente,
100070,M4,CAS012002,Pendiente,
100070,M4,CAS012003,Pendiente,
100070,M4,CAS012004,Pendiente,
100070,M4,CAS012005,Pendiente,
100070,M4,CAS012006,Pendiente,
100071,M10,CAS012007,Pendiente,
100072,M1,CAS011996,Pendiente,
100072,M1,CAS011997,Pendiente,
100072,M1,CAS011998,Pendiente,
100072,M1,CAS012001,Pendiente,
100072,M1,CAS012002,Pendiente,
100072,M1,CAS012003,Pendiente,
100072,M1,CAS012004,Pendiente,
100072,M1,CAS012005,Pendiente,
100072,M1,CAS012006,Pendiente,
100074,M4,CAS011995,Pendiente,
100074,M4,CAS011996,Pendiente,
100074,M4,CAS011997,Pendiente,
100074,M4,CAS011998,Pendiente,
100074,M4,CAS011999,Pendiente,
100074,M4,CAS012000,Pendiente,
100074,M4,CAS012001,Pendiente,
100074,M4,CAS012002,Pendiente,
100074,M4,CAS012003,Pendiente,
100074,M4,CAS012004,Pendiente,
100074,M4,CAS012005,Pendiente,
100074,M4,CAS012006,Pendiente,
100075,M10,CAS011998,Pendiente,
100075,M10,CAS011999,Pendiente,
100075,M10,CAS012000,Pendiente,
100075,M10,CAS012001,Pendiente,
100075,M10,CAS012002,Pendiente,
100075,M10,CAS012003,Pendiente,
100075,M10,CAS012004,Pendiente,
100075,M10,CAS012005,Pendiente,
100075,M10,CAS012006,Pendiente,
100077,M4,CAS012001,Pendiente,
100077,M4,CAS012002,Pendiente,
100077,M4,CAS012003,Pendiente,
100077,M4,CAS012004,Pendiente,
100077,M4,CAS012005,Pendiente,
100077,M4,CAS012006,Pendiente,
100078,M4,CAS012001,Pendiente,
100078,M4,CAS012002,Pendiente,
100078,M4,CAS012003,Pendiente,
100078,M4,CAS012004,Pendiente,
100078,M4,CAS012005,Pendiente,
100078,M4,CAS012006,Pendiente,
100079,M4,CAS011995,Pendiente,
100079,M4,CAS011996,Pendiente,
100079,M4,CAS011997,Pendiente,
100079,M4,CAS011998,Pendiente,
100079,M4,CAS012001,Pendiente,
100079,M4,CAS012002,Pendiente,
100079,M4,CAS012003,Pendiente,
100079,M4,CAS012004,Pendiente,
100079,M4,CAS012005,Pendiente,
100079,M4,CAS012006,Pendiente,
100081,M10,CAS012001,Pendiente,
100081,M10,CAS012002,Pendiente,
100081,M10,CAS012003,Pendiente,
100081,M10,CAS012004,Pendiente,
100081,M10,CAS012005,Pendiente,
100081,M10,CAS012006,Pendiente,
100081,M10,CAS012007,Pendiente,
100082,M4,CAS012002,Pendiente,
100082,M4,CAS012003,Pendiente,
100082,M4,CAS012004,Pendiente,
100082,M4,CAS012005,Pendiente,
100082,M4,CAS012006,Pendiente,
100085,M4,CAS012001,Pendiente,
100085,M4,CAS012002,Pendiente,
100085,M4,CAS012003,Pendiente,
100085,M4,CAS012004,Pendiente,
100085,M4,CAS012005,Pendiente,
100085,M4,CAS012006,Pendiente,
100086,M4,CAS011995,Pendiente,
100086,M4,CAS011996,Pendiente,
100086,M4,CAS011997,Pendiente,
100086,M4,CAS011998,Pendiente,
100086,M4,CAS011999,Pendiente,
100086,M4,CAS012000,Pendiente,
100086,M4,CAS012001,Pendiente,
100086,M4,CAS012002,Pendiente,
100086,M4,CAS012003,Pendiente,
100086,M4,CAS012004,Pendiente,
100086,M4,CAS012005,Pendiente,
100086,M4,CAS012006,Pendiente,
100092,M2,CAS011995,Pendiente,
100092,M2,CAS011996,Pendiente,
100092,M2,CAS011997,Pendiente,
100092,M2,CAS011998,Pendiente,
100092,M2,CAS011999,Pendiente,
100092,M2,CAS012000,Pendiente,
100092,M2,CAS012001,Pendiente,
100094,M4,CAS012001,Pendiente,
100094,M4,CAS012002,Pendiente,
100094,M4,CAS012003,Pendiente,
100094,M4,CAS012004,Pendiente,
100094,M4,CAS012005,Pendiente,
100094,M4,CAS012006,Pendiente,
100096,M4,CAS011997,Pendiente,
100096,M4,CAS011998,Pendiente,
100096,M4,CAS011999,Pendiente,
100096,M4,CAS012001,Pendiente,
100096,M4,CAS012002,Pendiente,
100096,M4,CAS012003,Pendiente,
100096,M4,CAS012004,Pendiente,
100096,M4,CAS012005,Pendiente,
100096,M4,CAS012006,Pendiente,
100097,M1,CAS011995,Pendiente,
100097,M1,CAS011996,Pendiente,
100097,M1,CAS011997,Pendiente,
100097,M1,CAS011998,Pendiente,
100097,M1,CAS011999,Pendiente,
100097,M1,CAS012000,Pendiente,
100097,M1,CAS012001,Pendiente,
100097,M1,CAS012002,Pendiente,
100097,M1,CAS012003,Pendiente,
100097,M1,CAS012004,Pendiente,
100097,M1,CAS012005,Pendiente,
100097,M1,CAS012006,Pendiente,
100102,M4,CAS012003,Pendiente,
100102,M4,CAS012004,Pendiente,
100102,M4,CAS012005,Pendiente,
100102,M4,CAS012006,Pendiente,
100103,M4,CAS011995,Pendiente,
100103,M4,CAS011996,Pendiente,
100103,M4,CAS011997,Pendiente,
100103,M4,CAS011998,Pendiente,
100103,M4,CAS011999,Pendiente,
100103,M4,CAS012000,Pendiente,
100103,M4,CAS012001,Pendiente,
100103,M4,CAS012002,Pendiente,
100103,M4,CAS012003,Pendiente,
100103,M4,CAS012004,Pendiente,
100103,M4,CAS012005,Pendiente,
100103,M4,CAS012006,Pendiente,
100105,M2,CAS012005,Pendiente,
100105,M2,CAS012006,Pendiente,
100106,M4,CAS011998,Pendiente,
100106,M4,CAS011999,Pendiente,
100106,M4,CAS012000,Pendiente,
100106,M4,CAS012001,Pendiente,
100106,M4,CAS012002,Pendiente,
100106,M4,CAS012003,Pendiente,
100106,M4,CAS012004,Pendiente,
100106,M4,CAS012005,Pendiente,
100106,M4,CAS012006,Pendiente,
100107,M4,CAS011995,Pendiente,
100107,M4,CAS011996,Pendiente,
100107,M4,CAS011997,Pendiente,
100107,M4,CAS011998,Pendiente,
100107,M4,CAS011999,Pendiente,
100107,M4,CAS012000,Pendiente,
100107,M4,CAS012001,Pendiente,
100107,M4,CAS012002,Pendiente,
100107,M4,CAS012003,Pendiente,
100107,M4,CAS012004,Pendiente,
100107,M4,CAS012005,Pendiente,
100107,M4,CAS012006,Pendiente,
100109,M3,CAS012000,Pendiente,
100109,M3,CAS012001,Pendiente,
100110,M4,CAS011996,Pendiente,
100110,M4,CAS011997,Pendiente,
100110,M4,CAS011998,Pendiente,
100110,M4,CAS011999,Pendiente,
100110,M4,CAS012000,Pendiente,
100110,M4,CAS012001,Pendiente,
100110,M4,CAS012002,Pendiente,
100110,M4,CAS012003,Pendiente,
100110,M4,CAS012004,Pendiente,
100110,M4,CAS012005,Pendiente,
100110,M4,CAS012006,Pendiente,
100111,M2,CAS011999,Pendiente,
100111,M2,CAS012000,Pendiente,
100113,M4,CAS011995,Pendiente,
100113,M4,CAS011996,Pendiente,
100113,M4,CAS011997,Pendiente,
100113,M4,CAS011998,Pendiente,
100113,M4,CAS011999,Pendiente,
100113,M4,CAS012001,Pendiente,
100113,M4,CAS012002,Pendiente,
100113,M4,CAS012003,Pendiente,
100113,M4,CAS012004,Pendiente,
100113,M4,CAS012005,Pendiente,
100113,M4,CAS012006,Pendiente,
100114,M2,CAS011995,Pendiente,
100114,M2,CAS011996,Pendiente,
100114,M2,CAS011997,Pendiente,
100114,M2,CAS011998,Pendiente,
100114,M2,CAS011999,Pendiente,
100114,M2,CAS012000,Pendiente,
100114,M2,CAS012001,Pendiente,
100114,M2,CAS012002,Pendiente,
100114,M2,CAS012003,Pendiente,
100114,M2,CAS012004,Pendiente,
100114,M2,CAS012005,Pendiente,
100114,M2,CAS012006,Pendiente,
100115,M4,CAS011995,Pendiente,
100115,M4,CAS011996,Pendiente,
100115,M4,CAS011997,Pendiente,
100115,M4,CAS011998,Pendiente,
100115,M4,CAS011999,Pendiente,
100115,M4,CAS012000,Pendiente,
100115,M4,CAS012001,Pendiente,
100115,M4,CAS012002,Pendiente,
100115,M4,CAS012003,Pendiente,
100115,M4,CAS012004,Pendiente,
100115,M4,CAS012005,Pendiente,
100115,M4,CAS012006,Pendiente,
100116,M4,CAS012001,Pendiente,
100116,M4,CAS012002,Pendiente,
100116,M4,CAS012003,Pendiente,
100116,M4,CAS012004,Pendiente,
100116,M4,CAS012005,Pendiente,
100116,M4,CAS012006,Pendiente,
100117,M4,CAS011995,Pendiente,
100117,M4,CAS011996,Pendiente,
100117,M4,CAS011997,Pendiente,
100117,M4,CAS011998,Pendiente,
100117,M4,CAS011999,Pendiente,
100117,M4,CAS012000,Pendiente,
100117,M4,CAS012001,Pendiente,
100118,M4,CAS012001,Pendiente,
100118,M4,CAS012002,Pendiente,
100118,M4,CAS012003,Pendiente,
100118,M4,CAS012004,Pendiente,
100118,M4,CAS012005,Pendiente,
100118,M4,CAS012006,Pendiente,
100120,M4,CAS011995,Pendiente,
100120,M4,CAS011996,Pendiente,
100120,M4,CAS011997,Pendiente,
100120,M4,CAS011998,Pendiente,
100120,M4,CAS011999,Pendiente,
100120,M4,CAS012000,Pendiente,
100120,M4,CAS012001,Pendiente,
100120,M4,CAS012002,Pendiente,
100120,M4,CAS012003,Pendiente,
100120,M4,CAS012004,Pendiente,
100120,M4,CAS012005,Pendiente,
100120,M4,CAS012006,Pendiente,
100121,M4,CAS011995,Pendiente,
100121,M4,CAS011996,Pendiente,
100121,M4,CAS011997,Pendiente,
100121,M4,CAS011998,Pendiente,
100121,M4,CAS011999,Pendiente,
100121,M4,CAS012001,Pendiente,
100121,M4,CAS012002,Pendiente,
100121,M4,CAS012003,Pendiente,
100121,M4,CAS012004,Pendiente,
100121,M4,CAS012005,Pendiente,
100121,M4,CAS012006,Pendiente,
100124,M4,CAS012001,Pendiente,
100124,M4,CAS012002,Pendiente,
100124,M4,CAS012003,Pendiente,
100124,M4,CAS012004,Pendiente,
100124,M4,CAS012005,Pendiente,
100124,M4,CAS012006,Pendiente,
100125,M7,CAS012001,Pendiente,
100125,M7,CAS012002,Pendiente,
100125,M7,CAS012003,Pendiente,
100125,M7,CAS012004,Pendiente,
100125,M7,CAS012005,Pendiente,
100125,M7,CAS012006,Pendiente,
100126,M2,CAS012004,Pendiente,
100126,M2,CAS012005,Pendiente,
100126,M2,CAS012006,Pendiente,
100127,M4,CAS011995,Pendiente,
100127,M4,CAS011996,Pendiente,
100127,M4,CAS011997,Pendiente,
100127,M4,CAS011998,Pendiente,
100127,M4,CAS011999,Pendiente,
100127,M4,CAS012000,Pendiente,
100127,M4,CAS012001,Pendiente,
100127,M4,CAS012002,Pendiente,
100127,M4,CAS012003,Pendiente,
100127,M4,CAS012004,Pendiente,
100127,M4,CAS012005,Pendiente,
100127,M4,CAS012006,Pendiente,
100128,C9,CAS012006,Pendiente,
100130,M4,CAS011995,Pendiente,
100130,M4,CAS011996,Pendiente,
100130,M4,CAS011997,Pendiente,
100130,M4,CAS011998,Pendiente,
100130,M4,CAS011999,Pendiente,
100130,M4,CAS012000,Pendiente,
100130,M4,CAS012001,Pendiente,
100130,M4,CAS012002,Pendiente,
100130,M4,CAS012003,Pendiente,
100130,M4,CAS012004,Pendiente,
100130,M4,CAS012005,Pendiente,
100130,M4,CAS012006,Pendiente,
100132,M2,CAS011995,Pendiente,
100132,M2,CAS011996,Pendiente,
100132,M2,CAS011997,Pendiente,
100132,M2,CAS011998,Pendiente,
100132,M2,CAS011999,Pendiente,
100132,M2,CAS012000,Pendiente,
100132,M2,CAS012001,Pendiente,
100133,M4,CAS011998,Pendiente,
100133,M4,CAS011999,Pendiente,
100133,M4,CAS012001,Pendiente,
100133,M4,CAS012002,Pendiente,
100133,M4,CAS012003,Pendiente,
100133,M4,CAS012004,Pendiente,
100133,M4,CAS012005,Pendiente,
100133,M4,CAS012006,Pendiente,
100135,M4,CAS011995,Pendiente,
100135,M4,CAS011996,Pendiente,
100135,M4,CAS011997,Pendiente,
100135,M4,CAS011998,Pendiente,
100135,M4,CAS011999,Pendiente,
100135,M4,CAS012000,Pendiente,
100135,M4,CAS012001,Pendiente,
100135,M4,CAS012002,Pendiente,
100135,M4,CAS012003,Pendiente,
100135,M4,CAS012004,Pendiente,
100135,M4,CAS012005,Pendiente,
100135,M4,CAS012006,Pendiente,
100136,M1,CAS012001,Pendiente,
100136,M1,CAS012002,Pendiente,
100136,M1,CAS012003,Pendiente,
100136,M1,CAS012004,Pendiente,
100136,M1,CAS012005,Pendiente,
100136,M1,CAS012006,Pendiente,
100140,M1,CAS011996,Pendiente,
100140,M1,CAS011997,Pendiente,
100140,M1,CAS011998,Pendiente,
100140,M1,CAS011999,Pendiente,
100140,M1,CAS012001,Pendiente,
100140,M1,CAS012002,Pendiente,
100140,M1,CAS012003,Pendiente,
100140,M1,CAS012004,Pendiente,
100140,M1,CAS012005,Pendiente,
100140,M1,CAS012006,Pendiente,
100143,M4,CAS012001,Pendiente,
100143,M4,CAS012002,Pendiente,
100143,M4,CAS012003,Pendiente,
100143,M4,CAS012004,Pendiente,
100143,M4,CAS012005,Pendiente,
100143,M4,CAS012006,Pendiente,
100144,M4,CAS011995,Pendiente,
100144,M4,CAS011996,Pendiente,
100144,M4,CAS011997,Pendiente,
100144,M4,CAS011998,Pendiente,
100144,M4,CAS011999,Pendiente,
100144,M4,CAS012001,Pendiente,
100144,M4,CAS012002,Pendiente,
100144,M4,CAS012003,Pendiente,
100144,M4,CAS012004,Pendiente,
100144,M4,CAS012005,Pendiente,
100144,M4,CAS012006,Pendiente,
100145,M4,CAS011998,Pendiente,
100145,M4,CAS011999,Pendiente,
100145,M4,CAS012000,Pendiente,
100145,M4,CAS012001,Pendiente,
100145,M4,CAS012002,Pendiente,
100145,M4,CAS012003,Pendiente,
100145,M4,CAS012004,Pendiente,
100145,M4,CAS012005,Pendiente,
100145,M4,CAS012006,Pendiente,
100147,M4,CAS011995,Pendiente,
100147,M4,CAS011996,Pendiente,
100147,M4,CAS011997,Pendiente,
100147,M4,CAS011998,Pendiente,
100147,M4,CAS011999,Pendiente,
100147,M4,CAS012000,Pendiente,
100147,M4,CAS012001,Pendiente,
100147,M4,CAS012002,Pendiente,
100147,M4,CAS012003,Pendiente,
100147,M4,CAS012004,Pendiente,
100147,M4,CAS012005,Pendiente,
100147,M4,CAS012006,Pendiente,
100149,M4,CAS011995,Pendiente,
100149,M4,CAS011996,Pendiente,
100149,M4,CAS011997,Pendiente,
100149,M4,CAS011998,Pendiente,
100149,M4,CAS011999,Pendiente,
100149,M4,CAS012000,Pendiente,
100149,M4,CAS012001,Pendiente,
100149,M4,CAS012002,Pendiente,
100149,M4,CAS012003,Pendiente,
100149,M4,CAS012004,Pendiente,
100149,M4,CAS012005,Pendiente,
100149,M4,CAS012006,Pendiente,
100150,M2,CAS011995,Pendiente,
100150,M2,CAS011996,Pendiente,
100150,M2,CAS011997,Pendiente,
100150,M2,CAS011998,Pendiente,
100150,M2,CAS012001,Pendiente,
100150,M2,CAS012002,Pendiente,
100150,M2,CAS012003,Pendiente,
100150,M2,CAS012004,Pendiente,
100150,M2,CAS012005,Pendiente,
100150,M2,CAS012006,Pendiente,
100153,M2,CAS012006,Pendiente,
100154,M4,CAS011995,Pendiente,
100154,M4,CAS011996,Pendiente,
100154,M4,CAS011997,Pendiente,
100154,M4,CAS011998,Pendiente,
100154,M4,CAS011999,Pendiente,
100154,M4,CAS012000,Pendiente,
100154,M4,CAS012001,Pendiente,
100154,M4,CAS012002,Pendiente,
100154,M4,CAS012003,Pendiente,
100154,M4,CAS012004,Pendiente,
100154,M4,CAS012005,Pendiente,
100154,M4,CAS012006,Pendiente,
100156,M7,CAS012001,Pendiente,
100156,M7,CAS012002,Pendiente,
